,Val1,Val2,Val3,T12,fpeak,gain,fimg,img
649,27.06,5.7,26.7,3.3,461000000,9.1302668682618,361000000,64.0292783110658
650,27.06,5.7,26.7,3.4,464000000,8.7834197514341,364000000,62.8716365431111
651,27.06,5.7,26.7,3.5,467000000,8.4232002499708,367000000,61.7585857779068
652,27.06,5.7,26.7,3.6,470000000,8.0549369376778,370000000,60.6907753218328
654,27.06,5.7,26.82,3.2,457000000,9.630778680163,357000000,64.896809682738
655,27.06,5.7,26.82,3.3,460000000,9.3021864791896,360000000,63.7170542833376
656,27.06,5.7,26.82,3.4,463000000,8.9557699498941,363000000,62.5796477697811
657,27.06,5.7,26.82,3.5,466000000,8.5938464003414,366000000,61.4819183941874
658,27.06,5.7,26.82,3.6,468000000,8.2324349556002,368000000,59.7244601925432
660,27.06,5.7,26.94,3.2,456000000,9.7989920219878,356000000,64.5985332703058
661,27.06,5.7,26.94,3.3,459000000,9.4722771470551,359000000,63.4409912841311
662,27.06,5.7,26.94,3.4,462000000,9.1264693898605,362000000,62.3216568434365
663,27.06,5.7,26.94,3.5,465000000,8.7632587936009,365000000,61.2376560626759
664,27.06,5.7,26.94,3.6,467000000,8.4133076688784,367000000,59.5388589076994
666,27.06,5.7,27.06,3.2,455000000,9.965612969884,355000000,64.334658887044
667,27.06,5.7,27.06,3.3,458000000,9.6407651505911,358000000,63.1970261818651
668,27.06,5.7,27.06,3.4,461000000,9.295682442734,361000000,62.093913313867
669,27.06,5.7,27.06,3.5,463000000,8.9414334374377,363000000,60.3709939776507
670,27.06,5.7,27.06,3.6,466000000,8.5926931812603,366000000,59.3774749819083
672,27.06,5.7,27.18,3.2,454000000,10.130901127828,354000000,64.10151027862
673,27.06,5.7,27.18,3.3,457000000,9.8078931439515,357000000,62.9818227670505
674,27.06,5.7,27.18,3.4,460000000,9.4636043345072,360000000,61.8933308254362
675,27.06,5.7,27.18,3.5,462000000,9.1193770835488,362000000,60.2226891530318
676,27.06,5.7,27.18,3.6,465000000,8.770527388202,365000000,59.237836219293
678,27.06,5.7,27.3,3.2,453000000,10.295107290615,353000000,63.896038009323
679,27.06,5.7,27.3,3.3,456000000,9.973911400253,356000000,62.792616201584
680,27.06,5.7,27.3,3.4,459000000,9.6304540111162,359000000,61.7173522133122
681,27.06,5.7,27.3,3.5,461000000,9.2952111982773,361000000,60.0944438193683
682,27.06,5.7,27.3,3.6,464000000,8.9467722090901,364000000,59.1178375277981
684,27.06,5.82,26.7,3.2,457000000,9.5576698152546,357000000,64.4833067535666
685,27.06,5.82,26.7,3.3,460000000,9.231715863557,360000000,63.316672839998
686,27.06,5.82,26.7,3.4,463000000,8.8886211411496,363000000,62.1917206204196
687,27.06,5.82,26.7,3.5,466000000,8.5307262678457,366000000,61.1059730748697
688,27.06,5.82,26.7,3.6,469000000,8.1624756386368,369000000,60.0597394408318
690,27.06,5.82,26.82,3.2,456000000,9.7278182951717,356000000,64.1945992282307
691,27.06,5.82,26.82,3.3,459000000,9.4041950988819,359000000,63.0501107450629
692,27.06,5.82,26.82,3.4,462000000,9.0621661620017,362000000,61.9432337704507
693,27.06,5.82,26.82,3.5,465000000,8.7034304742014,365000000,60.8712631569254
694,27.06,5.82,26.82,3.6,468000000,8.331573050798,368000000,59.833986930873
696,27.06,5.82,26.94,3.2,455000000,9.8960176060157,355000000,63.9398469853527
697,27.06,5.82,26.94,3.3,458000000,9.574726359948,358000000,62.815230936522
698,27.06,5.82,26.94,3.4,461000000,9.2338920552842,361000000,61.7246076939252
699,27.06,5.82,26.94,3.5,464000000,8.8746492447408,364000000,60.6650640085818
700,27.06,5.82,26.94,3.6,466000000,8.5051441851957,366000000,59.0155885862377
702,27.06,5.82,27.06,3.2,454000000,10.062504150093,354000000,63.715345892079
703,27.06,5.82,27.06,3.3,457000000,9.7435325691797,357000000,62.6086725431707
704,27.06,5.82,27.06,3.4,460000000,9.4039782275367,360000000,61.5327351367507
705,27.06,5.82,27.06,3.5,463000000,9.0444839246094,363000000,60.4844396215254
706,27.06,5.82,27.06,3.6,465000000,8.6853904353164,365000000,58.8837153866584
708,27.06,5.82,27.18,3.2,453000000,10.227500267215,353000000,63.51801390011
709,27.06,5.82,27.18,3.3,456000000,9.9108394355334,356000000,62.4276417021194
710,27.06,5.82,27.18,3.4,459000000,9.5726235108283,359000000,61.3650341648683
711,27.06,5.82,27.18,3.5,462000000,9.2130712471586,362000000,60.3269475334596
712,27.06,5.82,27.18,3.6,464000000,8.8635961819348,364000000,58.7709991068778
714,27.06,5.82,27.3,3.2,452000000,10.391199950989,352000000,63.345248052634
715,27.06,5.82,27.3,3.3,455000000,10.076863672962,355000000,62.26978838875
716,27.06,5.82,27.3,3.4,458000000,9.7400365489328,358000000,61.2193408977048
717,27.06,5.82,27.3,3.5,461000000,9.380575719022,361000000,60.190544579172
718,27.06,5.82,27.3,3.6,463000000,9.0397037074379,363000000,58.6755912741319
720,27.06,5.94,26.7,3.2,457000000,9.6540106904316,357000000,64.5884361600746
721,27.06,5.94,26.7,3.3,459000000,9.3247899758304,359000000,62.6648663277674
722,27.06,5.94,26.7,3.4,462000000,8.9866119486795,362000000,61.5698958257935
723,27.06,5.94,26.7,3.5,465000000,8.6324867917233,365000000,60.5095674989903
724,27.06,5.94,26.7,3.6,468000000,8.2660431069697,368000000,59.4838289973727
726,27.06,5.94,26.82,3.2,455000000,9.8152570011308,355000000,63.5509178512288
727,27.06,5.94,26.82,3.3,458000000,9.4975940955085,358000000,62.4387029366055
728,27.06,5.94,26.82,3.4,461000000,9.1611406815631,361000000,61.3601239070331
729,27.06,5.94,26.82,3.5,464000000,8.8070326521468,364000000,60.3124011661718
730,27.06,5.94,26.82,3.6,467000000,8.4381109101433,367000000,59.2949808661033
732,27.06,5.94,26.94,3.2,454000000,9.9830688445087,354000000,63.3345587936237
733,27.06,5.94,26.94,3.3,457000000,9.6682628085478,357000000,62.2403919159958
734,27.06,5.94,26.94,3.4,460000000,9.3336380913411,360000000,61.1766689562361
735,27.06,5.94,26.94,3.5,463000000,8.9798220018324,363000000,60.1404039298664
736,27.06,5.94,26.94,3.6,466000000,8.6089542091856,366000000,59.1305927626536
738,27.06,5.94,27.06,3.2,453000000,10.148928908038,353000000,63.144828246641
739,27.06,5.94,27.06,3.3,456000000,9.8369919496769,356000000,62.0671051193699
740,27.06,5.94,27.06,3.4,459000000,9.5042778802037,359000000,61.0169193912707
741,27.06,5.94,27.06,3.5,462000000,9.1509716016733,362000000,59.9911087818703
742,27.06,5.94,27.06,3.6,465000000,8.7785951814551,365000000,58.9882741197891
744,27.06,5.94,27.18,3.2,452000000,10.312990384563,352000000,62.979078662015
745,27.06,5.94,27.18,3.3,455000000,10.003961960294,355000000,61.916452231795
746,27.06,5.94,27.18,3.4,458000000,9.6732377781866,358000000,60.8786762541126
747,27.06,5.94,27.18,3.5,461000000,9.3206209423741,361000000,59.8624432882211
748,27.06,5.94,27.18,3.6,464000000,8.9470956730279,364000000,58.8660154086779
750,27.06,5.94,27.3,3.2,451000000,10.475352288734,351000000,62.835017953084
751,27.06,5.94,27.3,3.3,454000000,10.169322082348,354000000,61.786379326848
752,27.06,5.94,27.3,3.4,457000000,9.8406865717654,357000000,60.7600646680124
753,27.06,5.94,27.3,3.5,460000000,9.4889218276804,360000000,59.7526517320024
754,27.06,5.94,27.3,3.6,462000000,9.1182887337731,362000000,58.2591720256651
756,27.06,6.06,26.7,3.2,456000000,9.7589700555939,356000000,63.9201353058779
757,27.06,6.06,26.7,3.3,459000000,9.4179347462133,359000000,62.7678442285843
758,27.06,6.06,26.7,3.4,461000000,9.0749704390681,361000000,60.9968143361231
759,27.06,6.06,26.7,3.5,464000000,8.7260865583358,364000000,59.9605707924108
760,27.06,6.06,26.7,3.6,467000000,8.3632483663855,367000000,58.9546907461155
762,27.06,6.06,26.82,3.2,455000000,9.9200694334211,355000000,63.6653454556961
763,27.06,6.06,26.82,3.3,458000000,9.5801538647141,358000000,62.5312619706631
764,27.06,6.06,26.82,3.4,460000000,9.2500812347146,360000000,60.8214999972736
765,27.06,6.06,26.82,3.5,463000000,8.9021023279891,363000000,59.7970248012021
766,27.06,6.06,26.82,3.6,466000000,8.5379140879229,366000000,58.7990807027919
768,27.06,6.06,26.94,3.2,454000000,10.080045024161,354000000,63.44132364817
769,27.06,6.06,26.94,3.3,456000000,9.7499296783471,356000000,61.7074410618481
770,27.06,6.06,26.94,3.4,459000000,9.4228657525362,359000000,60.6693845415302
771,27.06,6.06,26.94,3.5,462000000,9.0760366543904,362000000,59.6557113287804
772,27.06,6.06,26.94,3.6,465000000,8.7109622981147,365000000,58.6651057086927
774,27.06,6.06,27.06,3.2,453000000,10.239251312469,353000000,63.245115693603
775,27.06,6.06,27.06,3.3,455000000,9.9178701454572,355000000,61.5635246479032
776,27.06,6.06,27.06,3.4,458000000,9.5934644889666,358000000,60.5382277435006
777,27.06,6.06,27.06,3.5,461000000,9.2479979688095,361000000,59.5345228084505
778,27.06,6.06,27.06,3.6,464000000,8.8824303347269,364000000,58.5507276420249
780,27.06,6.06,27.18,3.2,452000000,10.398039406175,352000000,63.07427189547
781,27.06,6.06,27.18,3.3,454000000,10.083612624563,354000000,61.439543074706
782,27.06,6.06,27.18,3.4,457000000,9.7620014220522,357000000,60.4261061836812
783,27.06,6.06,27.18,3.5,460000000,9.4181002604517,360000000,59.4316619069917
784,27.06,6.06,27.18,3.6,463000000,9.0523815538419,363000000,58.4542152050339
786,27.06,6.06,27.3,3.2,451000000,10.556744605174,351000000,62.926736389138
787,27.06,6.06,27.3,3.3,453000000,10.247195135981,353000000,61.333628854462
788,27.06,6.06,27.3,3.4,456000000,9.9285666382546,356000000,60.3313367183856
789,27.06,6.06,27.3,3.5,459000000,9.5864489424432,359000000,59.3455743122062
790,27.06,6.06,27.3,3.6,462000000,9.220894288936,362000000,58.374084786205
792,27.06,6.18,26.7,3.2,455000000,9.8565124125154,355000000,63.3098035241374
793,27.06,6.18,26.7,3.3,458000000,9.5210115374867,358000000,62.1883015830877
794,27.06,6.18,26.7,3.4,461000000,9.1668281784524,361000000,61.0995082372164
795,27.06,6.18,26.7,3.5,463000000,8.8084992858456,363000000,59.4505103683676
796,27.06,6.18,26.7,3.6,466000000,8.4511025772709,366000000,58.4642462044309
798,27.06,6.18,26.82,3.2,454000000,10.018702080363,354000000,63.094248089528
799,27.06,6.18,26.82,3.3,457000000,9.6847412245193,357000000,61.9890844841573
800,27.06,6.18,26.82,3.4,460000000,9.331176880342,360000000,60.913591568942
801,27.06,6.18,26.82,3.5,462000000,8.9853786104469,362000000,59.3169469124199
802,27.06,6.18,26.82,3.6,465000000,8.6277993820651,365000000,58.3384867921441
804,27.06,6.18,26.94,3.2,453000000,10.179675926617,353000000,62.905996811323
805,27.06,6.18,26.94,3.3,456000000,9.847106447592,356000000,61.815420144342
806,27.06,6.18,26.94,3.4,458000000,9.4978955410396,358000000,60.1942629127086
807,27.06,6.18,26.94,3.5,461000000,9.1597528680418,361000000,59.2029527785788
808,27.06,6.18,26.94,3.6,464000000,8.8024200257009,364000000,58.2318122235419
810,27.06,6.18,27.06,3.2,452000000,10.339747060367,352000000,62.742558181301
811,27.06,6.18,27.06,3.3,455000000,10.008422555166,355000000,61.665049141155
812,27.06,6.18,27.06,3.4,457000000,9.6674782647623,357000000,60.0881906553013
813,27.06,6.18,27.06,3.5,460000000,9.3316907958588,360000000,59.1066817392518
814,27.06,6.18,27.06,3.6,463000000,8.9749903512796,363000000,58.1424500388066
816,27.06,6.18,27.18,3.2,451000000,10.499203770833,351000000,62.601825874621
817,27.06,6.18,27.18,3.3,454000000,10.168998728578,354000000,61.536073802948
818,27.06,6.18,27.18,3.4,456000000,9.8344075417369,356000000,59.9987496476839
819,27.06,6.18,27.18,3.5,459000000,9.5012438112621,359000000,59.0265220759731
820,27.06,6.18,27.18,3.6,462000000,9.1455434597146,362000000,58.0688679555426
822,27.06,6.18,27.3,3.2,450000000,10.658291738426,350000000,62.481985037851
823,27.06,6.18,27.3,3.3,453000000,10.329123755687,353000000,61.426877348219
824,27.06,6.18,27.3,3.4,455000000,9.9986454283635,355000000,59.9243529809055
825,27.06,6.18,27.3,3.5,458000000,9.6684271114516,358000000,58.9610354805216
826,27.06,6.18,27.3,3.6,461000000,9.3141045594181,361000000,58.0097203100281
828,27.06,6.3,26.7,3.2,454000000,9.9437207183224,354000000,62.7475593118664
829,27.06,6.3,26.7,3.3,457000000,9.614732935224,357000000,61.654643916144
830,27.06,6.3,26.7,3.4,460000000,9.2669485079498,360000000,60.5913174853468
831,27.06,6.3,26.7,3.5,463000000,8.90091424317,363000000,59.554724124172
832,27.06,6.3,26.7,3.6,465000000,8.5259011897859,365000000,58.0044114756429
834,27.06,6.3,26.82,3.2,453000000,10.106555188523,353000000,62.566874089686
835,27.06,6.3,26.82,3.3,456000000,9.7796273571528,356000000,61.4888749586298
836,27.06,6.3,26.82,3.4,459000000,9.4330658181869,359000000,60.4377639857879
837,27.06,6.3,26.82,3.5,462000000,9.0669715228709,362000000,59.4104922468419
838,27.06,6.3,26.82,3.6,464000000,8.7037773127975,364000000,57.9052168041605
840,27.06,6.3,26.94,3.2,452000000,10.267932598179,352000000,62.410393482584
841,27.06,6.3,26.94,3.3,455000000,9.9429529292315,355000000,61.3458375273565
842,27.06,6.3,26.94,3.4,458000000,9.597558966088,358000000,60.305701477678
843,27.06,6.3,26.94,3.5,461000000,9.2314673605971,361000000,59.2867762133961
844,27.06,6.3,26.94,3.6,463000000,8.8790023607635,363000000,57.8227201754215
846,27.06,6.3,27.06,3.2,451000000,10.428085833071,351000000,62.275952315193
847,27.06,6.3,27.06,3.3,454000000,10.104971039431,354000000,61.22358260491
848,27.06,6.3,27.06,3.4,457000000,9.7606891190755,357000000,60.1933400578725
849,27.06,6.3,27.06,3.5,459000000,9.3971145727357,359000000,58.6990594500347
850,27.06,6.3,27.06,3.6,462000000,9.0515555850742,362000000,57.7553321844932
852,27.06,6.3,27.18,3.2,450000000,10.587193473491,350000000,62.161665494985
853,27.06,6.3,27.18,3.3,453000000,10.265911970516,353000000,61.12043163272
854,27.06,6.3,27.18,3.4,456000000,9.9227084057737,356000000,60.0991552068337
855,27.06,6.3,27.18,3.5,458000000,9.564591878171,358000000,58.6382330761
856,27.06,6.3,27.18,3.6,461000000,9.2213984902589,361000000,57.7016403725199
858,27.06,6.3,27.3,3.2,449000000,10.745354992802,349000000,62.065843839119
859,27.06,6.3,27.3,3.3,452000000,10.425954725276,352000000,61.034903909905
860,27.06,6.3,27.3,3.4,455000000,10.083843772892,355000000,60.021824846594
861,27.06,6.3,27.3,3.5,457000000,9.7287870728607,357000000,58.5898603264657
862,27.06,6.3,27.3,3.6,460000000,9.3884545742969,360000000,57.6603580180869
864,27.18,5.7,26.7,3.2,458000000,9.490564188232,358000000,65.354982446387
865,27.18,5.7,26.7,3.3,461000000,9.1563878756282,361000000,64.1421724850042
866,27.18,5.7,26.7,3.4,464000000,8.8057143737088,364000000,62.9768148175088
867,27.18,5.7,26.7,3.5,467000000,8.4415422814509,367000000,61.8563487814949
868,27.18,5.7,26.7,3.6,469000000,8.0848014938318,369000000,60.0435443859508
870,27.18,5.7,26.82,3.2,457000000,9.6589026818904,357000000,65.0146136513204
871,27.18,5.7,26.82,3.3,460000000,9.3262993022578,360000000,63.8266087163488
872,27.18,5.7,26.82,3.4,463000000,8.9757959428079,363000000,62.6813534456889
873,27.18,5.7,26.82,3.5,465000000,8.616517162987,365000000,60.847820789015
874,27.18,5.7,26.82,3.6,468000000,8.264998383029,368000000,59.827834391943
876,27.18,5.7,26.94,3.2,456000000,9.8255409701983,356000000,64.7132888573103
877,27.18,5.7,26.94,3.3,459000000,9.4945070284217,359000000,63.5473345042637
878,27.18,5.7,26.94,3.4,462000000,9.144329811088,362000000,62.419993095047
879,27.18,5.7,26.94,3.5,464000000,8.7971086051431,364000000,60.6498432902501
880,27.18,5.7,26.94,3.6,467000000,8.443927192516,367000000,59.639383153484
882,27.18,5.7,27.06,3.2,455000000,9.9907597339679,355000000,64.4465477649629
883,27.18,5.7,27.06,3.3,458000000,9.6612560262429,358000000,63.3003068754229
884,27.18,5.7,27.06,3.4,460000000,9.3127483007765,360000000,61.5058580480085
885,27.18,5.7,27.06,3.5,463000000,8.9757290057418,363000000,60.4768487921518
886,27.18,5.7,27.06,3.6,466000000,8.6215078172737,366000000,59.4752848292287
888,27.18,5.7,27.18,3.2,454000000,10.154846000927,354000000,64.210742922772
889,27.18,5.7,27.18,3.3,457000000,9.8268113959293,357000000,63.0822134305983
890,27.18,5.7,27.18,3.4,459000000,9.487811237555,359000000,61.343321642303
891,27.18,5.7,27.18,3.5,462000000,9.1524172732772,362000000,60.3262982061472
892,27.18,5.7,27.18,3.6,465000000,8.7976982377226,365000000,59.3330904023206
894,27.18,5.7,27.3,3.2,453000000,10.318083492152,353000000,64.002859087188
895,27.18,5.7,27.3,3.3,456000000,9.9914504736415,356000000,62.8903176612555
896,27.18,5.7,27.3,3.4,458000000,9.6606773167635,358000000,61.2018280991265
897,27.18,5.7,27.3,3.5,461000000,9.3272227063465,361000000,60.1960342981815
898,27.18,5.7,27.3,3.6,464000000,8.972486350035,364000000,59.210721800422
900,27.18,5.82,26.7,3.2,457000000,9.5909096853844,357000000,64.6015288868674
901,27.18,5.82,26.7,3.3,460000000,9.2610019694152,360000000,63.4270009043062
902,27.18,5.82,26.7,3.4,463000000,8.913858059788,363000000,62.294492449211
903,27.18,5.82,26.7,3.5,466000000,8.5517955540344,366000000,61.2014438033514
904,27.18,5.82,26.7,3.6,469000000,8.1792219085534,369000000,60.1480783629934
906,27.18,5.82,26.82,3.2,456000000,9.7595426549307,356000000,64.3099867562557
907,27.18,5.82,26.82,3.3,459000000,9.4316471784003,359000000,63.1574139180793
908,27.18,5.82,26.82,3.4,462000000,9.0852722692774,362000000,62.0427943169514
909,27.18,5.82,26.82,3.5,465000000,8.7220991061329,365000000,60.9633485386449
910,27.18,5.82,26.82,3.6,467000000,8.3594503452501,367000000,59.2719225940551
912,27.18,5.82,26.94,3.2,455000000,9.9264128963889,355000000,64.0525913623559
913,27.18,5.82,26.94,3.3,458000000,9.6005014986482,358000000,62.9196680589352
914,27.18,5.82,26.94,3.4,461000000,9.254997613727,361000000,61.821086387425
915,27.18,5.82,26.94,3.5,464000000,8.8910237211225,364000000,60.7538676307355
916,27.18,5.82,26.94,3.6,466000000,8.5399552043473,366000000,59.1162166132353
918,27.18,5.82,27.06,3.2,454000000,10.091786223436,354000000,63.825669308336
919,27.18,5.82,27.06,3.3,457000000,9.7678123689461,357000000,62.7104282622961
920,27.18,5.82,27.06,3.4,460000000,9.4232333400515,360000000,61.6262824926415
921,27.18,5.82,27.06,3.5,462000000,9.0672052477743,362000000,59.9636405301643
922,27.18,5.82,27.06,3.6,465000000,8.7186615931155,365000000,58.9819772645675
924,27.18,5.82,27.18,3.2,453000000,10.255920017059,353000000,63.626174815925
925,27.18,5.82,27.18,3.3,456000000,9.9338347974013,356000000,62.5269311726403
926,27.18,5.82,27.18,3.4,459000000,9.5902020540487,359000000,61.4558256478797
927,27.18,5.82,27.18,3.5,461000000,9.2434838951069,361000000,59.8405391364419
928,27.18,5.82,27.18,3.6,464000000,8.8955306354211,364000000,58.8670953250271
930,27.18,5.82,27.3,3.2,452000000,10.419050099413,352000000,63.45154789313
931,27.18,5.82,27.3,3.3,455000000,10.098820624192,355000000,62.366863019729
932,27.18,5.82,27.3,3.4,458000000,9.7561410157919,358000000,61.3075816953469
933,27.18,5.82,27.3,3.5,460000000,9.4174246256694,360000000,59.7353191179964
934,27.18,5.82,27.3,3.6,463000000,9.0705376680077,363000000,58.7697563015427
936,27.18,5.94,26.7,3.2,456000000,9.6828695389893,356000000,63.9140893043903
937,27.18,5.94,26.7,3.3,459000000,9.3581424505564,359000000,62.7741563403944
938,27.18,5.94,26.7,3.4,462000000,9.0156575309796,362000000,61.6716975788616
939,27.18,5.94,26.7,3.5,465000000,8.657112909304,365000000,60.604097994428
940,27.18,5.94,26.7,3.6,468000000,8.2861045333532,368000000,59.5712308151072
942,27.18,5.94,26.82,3.2,455000000,9.8515910041259,355000000,63.6655681529299
943,27.18,5.94,26.82,3.3,458000000,9.529357921375,358000000,62.545332761729
944,27.18,5.94,26.82,3.4,461000000,9.1882595585509,361000000,61.4590237264999
945,27.18,5.94,26.82,3.5,464000000,8.8294198173698,364000000,60.4038014460828
946,27.18,5.94,26.82,3.6,467000000,8.455652652846,367000000,59.379045431619
948,27.18,5.94,26.94,3.2,454000000,10.018404472751,354000000,63.44703121769
949,27.18,5.94,26.94,3.3,457000000,9.6986356354339,357000000,62.3445598432579
950,27.18,5.94,26.94,3.4,460000000,9.358995781893,360000000,61.272830862808
951,27.18,5.94,26.94,3.5,463000000,9.0001066627202,363000000,60.2288072157902
952,27.18,5.94,26.94,3.6,465000000,8.6255155261979,365000000,58.6299543027039
954,27.18,5.94,27.06,3.2,453000000,10.183535568227,353000000,63.255396687014
955,27.18,5.94,27.06,3.3,456000000,9.8662031255976,356000000,62.1690422780636
956,27.18,5.94,27.06,3.4,459000000,9.5280661687207,359000000,61.1105347712827
957,27.18,5.94,27.06,3.5,462000000,9.1693113134734,362000000,60.0766704580474
958,27.18,5.94,27.06,3.6,464000000,8.8046056678854,364000000,58.5222863988834
960,27.18,5.94,27.18,3.2,452000000,10.347181595595,352000000,63.088062222216
961,27.18,5.94,27.18,3.3,455000000,10.032278504257,355000000,62.016428496142
962,27.18,5.94,27.18,3.4,458000000,9.6956797543052,358000000,60.9699688412942
963,27.18,5.94,27.18,3.5,461000000,9.3371984747529,361000000,59.9453449592719
964,27.18,5.94,27.18,3.6,463000000,8.9813096709791,363000000,58.4316090406401
966,27.18,5.94,27.3,3.2,451000000,10.509493830064,351000000,62.942789018055
967,27.18,5.94,27.3,3.3,454000000,10.19705587122,354000000,61.884710436609
968,27.18,5.94,27.3,3.4,457000000,9.8620427639922,357000000,60.8492966198862
969,27.18,5.94,27.3,3.5,460000000,9.5039502198368,360000000,59.8331062285808
970,27.18,5.94,27.3,3.6,462000000,9.1555578219986,362000000,58.3562914532326
