,Val1,Val2,Val3,T12,fpeak,gain,fimg,img
972,27.18,6.06,26.7,3.2,456000000,9.7751086082602,356000000,64.0156505059462
973,27.18,6.06,26.7,3.3,458000000,9.4454640706365,358000000,62.1736467379495
974,27.18,6.06,26.7,3.4,461000000,9.1088129790812,361000000,61.0991192038322
975,27.18,6.06,26.7,3.5,464000000,8.7552203301489,364000000,60.0555580983529
976,27.18,6.06,26.7,3.6,467000000,8.3875363367889,367000000,59.0424802896599
978,27.18,6.06,26.82,3.2,455000000,9.9341769771021,355000000,63.7576473406451
979,27.18,6.06,26.82,3.3,457000000,9.6168775569499,357000000,61.9809799328319
980,27.18,6.06,26.82,3.4,460000000,9.2822825451841,360000000,60.9212788269811
981,27.18,6.06,26.82,3.5,463000000,8.929234789108,363000000,59.889200114836
982,27.18,6.06,26.82,3.6,466000000,8.5598708631857,366000000,58.8837936921327
984,27.18,6.06,26.94,3.2,453000000,10.098589926984,353000000,62.886956261362
985,27.18,6.06,26.94,3.3,456000000,9.7861053186268,356000000,61.8130415601318
986,27.18,6.06,26.94,3.4,459000000,9.4536362138471,359000000,60.7668457565781
987,27.18,6.06,26.94,3.5,462000000,9.1013431060796,362000000,59.7452465431236
988,27.18,6.06,26.94,3.6,465000000,8.730731735973,365000000,58.746881401469
990,27.18,6.06,27.06,3.2,452000000,10.262745249469,352000000,62.726366106507
991,27.18,6.06,27.06,3.3,455000000,9.9533253135401,355000000,61.6674358822041
992,27.18,6.06,27.06,3.4,458000000,9.6230486006557,358000000,60.6336148624597
993,27.18,6.06,27.06,3.5,461000000,9.2716818529643,361000000,59.6216188931673
994,27.18,6.06,27.06,3.6,464000000,8.9001787792902,364000000,58.6297286778982
996,27.18,6.06,27.18,3.2,451000000,10.424969408634,351000000,62.587166877973
997,27.18,6.06,27.18,3.3,454000000,10.118683362116,354000000,61.542102885783
998,27.18,6.06,27.18,3.4,457000000,9.7906840916527,357000000,60.5197040609927
999,27.18,6.06,27.18,3.5,460000000,9.4403984382346,360000000,59.5165541456716
1000,27.18,6.06,27.18,3.6,463000000,9.0683021043394,363000000,58.5306318390454
1002,27.18,6.06,27.3,3.2,450000000,10.585281945132,350000000,62.467318563151
1003,27.18,6.06,27.3,3.3,453000000,10.282273531242,353000000,61.435232032318
1004,27.18,6.06,27.3,3.4,456000000,9.956680723166,356000000,60.423479038255
1005,27.18,6.06,27.3,3.5,459000000,9.6076381048336,359000000,59.4285386714426
1006,27.18,6.06,27.3,3.6,462000000,9.2352120473385,362000000,58.4481401006235
1008,27.18,6.18,26.7,3.2,455000000,9.8773934572786,355000000,63.4051661841856
1009,27.18,6.18,26.7,3.3,458000000,9.5379162516784,358000000,62.2764515596414
1010,27.18,6.18,26.7,3.4,460000000,9.1903663001598,360000000,60.5678627820588
1011,27.18,6.18,26.7,3.5,463000000,8.8432189114267,363000000,59.5474166933927
1012,27.18,6.18,26.7,3.6,466000000,8.4806569133922,366000000,58.5538202382172
1014,27.18,6.18,26.82,3.2,454000000,10.037834297199,354000000,63.186795630912
1015,27.18,6.18,26.82,3.3,457000000,9.699551330017,357000000,62.074170875305
1016,27.18,6.18,26.82,3.4,459000000,9.3641253746112,359000000,60.4209867484232
1017,27.18,6.18,26.82,3.5,462000000,9.0184267897007,362000000,59.4114411044207
1018,27.18,6.18,26.82,3.6,465000000,8.6552974561093,365000000,58.4253221277483
1020,27.18,6.18,26.94,3.2,453000000,10.197278485834,353000000,62.995950452678
1021,27.18,6.18,26.94,3.3,456000000,9.8600045305564,356000000,61.8976253707574
1022,27.18,6.18,26.94,3.4,458000000,9.535397055685,358000000,60.294733352121
1023,27.18,6.18,26.94,3.5,461000000,9.1913541815015,361000000,59.2952559227545
1024,27.18,6.18,26.94,3.6,464000000,8.82804826595,364000000,58.316090778748
1026,27.18,6.18,27.06,3.2,452000000,10.356075723791,352000000,62.830176780287
1027,27.18,6.18,27.06,3.3,454000000,10.025098755413,354000000,61.196719962673
1028,27.18,6.18,27.06,3.4,457000000,9.7042963594227,357000000,60.1871674678257
1029,27.18,6.18,27.06,3.5,460000000,9.3621064553873,360000000,59.1970523860883
1030,27.18,6.18,27.06,3.6,463000000,8.9989653007037,363000000,58.2243846441197
1032,27.18,6.18,27.18,3.2,451000000,10.514558658062,351000000,62.687413628846
1033,27.18,6.18,27.18,3.3,453000000,10.188490598796,353000000,61.094968596595
1034,27.18,6.18,27.18,3.4,456000000,9.8709024592982,356000000,60.0965925095152
1035,27.18,6.18,27.18,3.5,459000000,9.5307782208282,359000000,59.1152627671642
1036,27.18,6.18,27.18,3.6,462000000,9.168117264569,362000000,58.148707812949
1038,27.18,6.18,27.3,3.2,450000000,10.6730267812,350000000,62.565900875435
1039,27.18,6.18,27.3,3.3,452000000,10.349354006471,352000000,61.009209393058
1040,27.18,6.18,27.3,3.4,455000000,10.03523714458,355000000,60.021482089977
1041,27.18,6.18,27.3,3.5,458000000,9.6974356974527,358000000,59.0485005441827
1042,27.18,6.18,27.3,3.6,461000000,9.3355716126312,361000000,58.0877576060802
1044,27.18,6.3,26.7,3.2,454000000,9.9706095584079,354000000,62.8445327506339
1045,27.18,6.3,26.7,3.3,457000000,9.6372877749654,357000000,61.7443260448074
1046,27.18,6.3,26.7,3.4,460000000,9.2850535059945,360000000,60.6738917230555
1047,27.18,6.3,26.7,3.5,462000000,8.9174611671724,362000000,59.0713039151664
1048,27.18,6.3,26.7,3.6,465000000,8.561891375032,365000000,58.097249705947
1050,27.18,6.3,26.82,3.2,453000000,10.132087462188,353000000,62.661524258378
1051,27.18,6.3,26.82,3.3,456000000,9.8004238455785,356000000,61.5759177612015
1052,27.18,6.3,26.82,3.4,459000000,9.4490378372722,359000000,60.5173991588952
1053,27.18,6.3,26.82,3.5,461000000,9.0930353401207,361000000,58.9622663289677
1054,27.18,6.3,26.82,3.6,464000000,8.7380897310272,364000000,57.9957500045072
1056,27.18,6.3,26.94,3.2,452000000,10.292392342405,352000000,62.50300551476
1057,27.18,6.3,26.94,3.3,455000000,9.9622308130887,355000000,61.4304799943467
1058,27.18,6.3,26.94,3.4,458000000,9.6115969992811,358000000,60.3825943208321
1059,27.18,6.3,26.94,3.5,460000000,9.265811260704,360000000,58.870566299606
1060,27.18,6.3,26.94,3.6,463000000,8.9118771337156,363000000,57.9111840809026
1062,27.18,6.3,27.06,3.2,451000000,10.451805256789,351000000,62.366860452736
1063,27.18,6.3,27.06,3.3,454000000,10.123010412187,354000000,61.306104978127
1064,27.18,6.3,27.06,3.4,457000000,9.7730249979329,357000000,60.2677210139439
1065,27.18,6.3,27.06,3.5,459000000,9.4358242363742,359000000,58.7945734755972
1066,27.18,6.3,27.06,3.6,462000000,9.0832720065223,362000000,57.8420024164623
1068,27.18,6.3,27.18,3.2,450000000,10.610562594381,350000000,62.251262670208
1069,27.18,6.3,27.18,3.3,453000000,10.283041569758,353000000,61.201163655511
1070,27.18,6.3,27.18,3.4,456000000,9.9336137251501,356000000,60.1712953111191
1071,27.18,6.3,27.18,3.5,458000000,9.6030703873787,358000000,58.7328281185117
1072,27.18,6.3,27.18,3.6,461000000,9.2522817947257,361000000,57.7868391819157
1074,27.18,6.3,27.3,3.2,449000000,10.768833162747,349000000,62.154593146484
1075,27.18,6.3,27.3,3.3,452000000,10.442561979529,352000000,61.114234827314
1076,27.18,6.3,27.3,3.4,455000000,10.09363836813,355000000,60.0920441635
1077,27.18,6.3,27.3,3.5,457000000,9.7674832659002,357000000,58.6839838583242
1078,27.18,6.3,27.3,3.6,460000000,9.4188839636472,360000000,57.7444622861752
1080,27.3,5.7,26.7,3.2,458000000,9.5165353381727,358000000,65.4725448145007
1081,27.3,5.7,26.7,3.3,461000000,9.1787678776209,361000000,64.2516906749309
1082,27.3,5.7,26.7,3.4,464000000,8.8244026726101,364000000,63.0786972818101
1083,27.3,5.7,26.7,3.5,466000000,8.4694709006296,366000000,61.1840617824976
1084,27.3,5.7,26.7,3.6,469000000,8.1159167950061,369000000,60.1465458691361
1086,27.3,5.7,26.82,3.2,457000000,9.6830424241949,357000000,65.1288415059149
1087,27.3,5.7,26.82,3.3,460000000,9.3465788736353,360000000,63.9326760001983
1088,27.3,5.7,26.82,3.4,462000000,8.9939911914465,362000000,62.0187189587915
1089,27.3,5.7,26.82,3.5,465000000,8.6501821759539,365000000,60.9552174789819
1090,27.3,5.7,26.82,3.6,468000000,8.2939581719629,368000000,59.9277691035169
1092,27.3,5.7,26.94,3.2,456000000,9.8479879780466,356000000,64.8243287671356
1093,27.3,5.7,26.94,3.3,459000000,9.512801298779,359000000,63.650069734253
1094,27.3,5.7,26.94,3.4,461000000,9.1722731717002,361000000,61.8043051734202
1095,27.3,5.7,26.94,3.5,464000000,8.8290407901872,364000000,60.7545079186062
1096,27.3,5.7,26.94,3.6,467000000,8.4708434273969,367000000,59.7363585815359
1098,27.3,5.7,27.06,3.2,455000000,10.011673719965,355000000,64.554568850803
1099,27.3,5.7,27.06,3.3,458000000,9.6776970342131,358000000,63.3998472954041
1100,27.3,5.7,27.06,3.4,460000000,9.348395560115,360000000,61.61612307139
1101,27.3,5.7,27.06,3.5,463000000,9.00608586926,363000000,60.578937343856
1102,27.3,5.7,27.06,3.6,466000000,8.646509847707,366000000,59.56942701311
1104,27.3,5.7,27.18,3.2,454000000,10.174412019195,354000000,64.315941037911
1105,27.3,5.7,27.18,3.3,456000000,9.8425692802089,356000000,62.5025502930929
1106,27.3,5.7,27.18,3.4,459000000,9.5224696343345,359000000,61.4515055920775
1107,27.3,5.7,27.18,3.5,462000000,9.1813815160582,362000000,60.4259930106362
1108,27.3,5.7,27.18,3.6,465000000,8.820935820418,365000000,59.424546895917
1110,27.3,5.7,27.3,3.2,453000000,10.336517209657,353000000,64.105461972329
1111,27.3,5.7,27.3,3.3,455000000,10.011829928689,355000000,62.345384978447
1112,27.3,5.7,27.3,3.4,458000000,9.6946010472602,358000000,61.3081881519282
1113,27.3,5.7,27.3,3.5,461000000,9.355006749594,361000000,60.293548494356
1114,27.3,5.7,27.3,3.6,464000000,8.9941333562882,364000000,59.2996653270322
1116,27.3,5.82,26.7,3.2,457000000,9.6200349286526,357000000,64.7159794941396
1117,27.3,5.82,26.7,3.3,460000000,9.2863160278756,360000000,63.5336462063536
1118,27.3,5.82,26.7,3.4,463000000,8.9352636980173,363000000,62.3936773586873
1119,27.3,5.82,26.7,3.5,466000000,8.5691730886295,366000000,61.2934293747465
1120,27.3,5.82,26.7,3.6,468000000,8.2119016451483,368000000,59.5538507926803
1122,27.3,5.82,26.82,3.2,456000000,9.787025866249,356000000,64.421457917647
1123,27.3,5.82,26.82,3.3,459000000,9.4550151102746,359000000,63.2609067347546
1124,27.3,5.82,26.82,3.4,462000000,9.1044508568048,362000000,62.1386584931778
1125,27.3,5.82,26.82,3.5,464000000,8.745276620542,364000000,60.378340312127
1126,27.3,5.82,26.82,3.6,467000000,8.3921654322495,367000000,59.3714007820165
1128,27.3,5.82,26.94,3.2,455000000,9.9524274234597,355000000,64.1612618941567
1129,27.3,5.82,26.94,3.3,458000000,9.6220684452652,358000000,63.0201556266052
1130,27.3,5.82,26.94,3.4,461000000,9.2720687967384,361000000,61.9137488962624
1131,27.3,5.82,26.94,3.5,463000000,8.924785917012,363000000,60.211102890037
1132,27.3,5.82,26.94,3.6,466000000,8.5708361345472,366000000,59.2130299265172
1134,27.3,5.82,27.06,3.2,454000000,10.11653278029,354000000,63.9317467315
1135,27.3,5.82,27.06,3.3,457000000,9.7877459835896,357000000,62.8080816344576
1136,27.3,5.82,27.06,3.4,460000000,9.4383346984511,360000000,61.7158815947651
1137,27.3,5.82,27.06,3.5,462000000,9.1021286561657,362000000,60.0660335457787
1138,27.3,5.82,27.06,3.6,465000000,8.7478720763194,365000000,59.0762858983584
1140,27.3,5.82,27.18,3.2,453000000,10.279632111166,353000000,63.729900684706
1141,27.3,5.82,27.18,3.3,456000000,9.9523297983724,356000000,62.6219496887024
1142,27.3,5.82,27.18,3.4,458000000,9.6109670792857,358000000,60.9436115512937
1143,27.3,5.82,27.18,3.5,461000000,9.277354068651,361000000,59.940971669944
1144,27.3,5.82,27.18,3.6,464000000,8.9232607875056,364000000,58.9590868596126
1146,27.3,5.82,27.3,3.2,452000000,10.442000618944,352000000,63.553204287107
1147,27.3,5.82,27.3,3.3,455000000,10.116104375624,355000000,62.459479803521
1148,27.3,5.82,27.3,3.4,457000000,9.7817329781884,357000000,60.8261824031814
1149,27.3,5.82,27.3,3.5,460000000,9.450508029361,360000000,59.834057601214
1150,27.3,5.82,27.3,3.6,463000000,9.097008687745,363000000,58.85965033554
1152,27.3,5.94,26.7,3.2,456000000,9.7160702901837,356000000,64.0270614824517
1153,27.3,5.94,26.7,3.3,459000000,9.3872772165327,359000000,62.8794564325617
1154,27.3,5.94,26.7,3.4,462000000,9.0406302218942,362000000,61.7696169122042
1155,27.3,5.94,26.7,3.5,465000000,8.677810161196,365000000,60.694858616416
1156,27.3,5.94,26.7,3.6,468000000,8.3023813385549,368000000,59.6549802931779
1158,27.3,5.94,26.82,3.2,455000000,9.8834126889477,355000000,63.7759633890617
1159,27.3,5.94,26.82,3.3,458000000,9.5567697403866,358000000,62.6478255786786
1160,27.3,5.94,26.82,3.4,461000000,9.2111872783759,361000000,61.5539119171989
1161,27.3,5.94,26.82,3.5,464000000,8.84777747226,364000000,60.491321779035
1162,27.3,5.94,26.82,3.6,466000000,8.4815085845746,366000000,58.8568365285876
1164,27.3,5.94,26.94,3.2,454000000,10.049064393637,354000000,63.555070481872
1165,27.3,5.94,26.94,3.3,457000000,9.724508315043,357000000,62.444430099918
1166,27.3,5.94,26.94,3.4,460000000,9.3800314817416,360000000,61.3648395641036
1167,27.3,5.94,26.94,3.5,463000000,9.0162500739724,363000000,60.3132095353044
1168,27.3,5.94,26.94,3.6,465000000,8.6613753656583,365000000,58.7280176883063
1170,27.3,5.94,27.06,3.2,453000000,10.213286149144,353000000,63.361337258881
1171,27.3,5.94,27.06,3.3,456000000,9.8907499989875,356000000,62.2665053692805
1172,27.3,5.94,27.06,3.4,459000000,9.5473869348796,359000000,61.1998408845586
1173,27.3,5.94,27.06,3.5,461000000,9.1861352757295,361000000,59.5881392062175
1174,27.3,5.94,27.06,3.6,464000000,8.8391259559207,364000000,58.6182494619367
1176,27.3,5.94,27.18,3.2,452000000,10.376317090298,352000000,63.192204318386
1177,27.3,5.94,27.18,3.3,455000000,10.055748194822,355000000,62.111736191828
1178,27.3,5.94,27.18,3.4,458000000,9.7134916073351,358000000,61.0567792557791
1179,27.3,5.94,27.18,3.5,460000000,9.3604448337355,360000000,59.4876761123285
1180,27.3,5.94,27.18,3.6,463000000,9.0147307685133,363000000,58.5257093980263
1182,27.3,5.94,27.3,3.2,451000000,10.538358360556,351000000,63.045483752047
1183,27.3,5.94,27.3,3.3,454000000,10.219739278766,354000000,61.978157799884
1184,27.3,5.94,27.3,3.4,457000000,9.8785865370641,357000000,60.9338540320921
1185,27.3,5.94,27.3,3.5,459000000,9.5321176917872,359000000,59.4030991110202
1186,27.3,5.94,27.3,3.6,462000000,9.188159406636,362000000,58.448806871616
1188,27.3,6.06,26.7,3.2,455000000,9.8023656026192,355000000,63.3949897578132
1189,27.3,6.06,26.7,3.3,458000000,9.4794332333292,358000000,62.2791573387442
1190,27.3,6.06,26.7,3.4,461000000,9.1383285204591,361000000,61.1972433476721
1191,27.3,6.06,26.7,3.5,464000000,8.780172852051,364000000,60.146484020927
1192,27.3,6.06,26.7,3.6,467000000,8.4077895439457,367000000,59.1263324715917
1194,27.3,6.06,26.82,3.2,454000000,9.9697033237556,354000000,63.1822679069146
1195,27.3,6.06,26.82,3.3,457000000,9.649431244304,357000000,62.0840949667
1196,27.3,6.06,26.82,3.4,460000000,9.3100143045289,360000000,61.0167252564549
1197,27.3,6.06,26.82,3.5,463000000,8.9520610691865,363000000,59.9771812330435
1198,27.3,6.06,26.82,3.6,466000000,8.5776873477965,366000000,58.9644569439915
1200,27.3,6.06,26.94,3.2,453000000,10.135131894601,353000000,62.996158395913
1201,27.3,6.06,26.94,3.3,456000000,9.8174762372361,356000000,61.9139937739341
1202,27.3,6.06,26.94,3.4,459000000,9.4797800411995,359000000,60.8598085253125
1203,27.3,6.06,26.94,3.5,462000000,9.1222052965305,362000000,59.8304417208055
1204,27.3,6.06,26.94,3.6,465000000,8.7462438129436,365000000,58.8244835263126
1206,27.3,6.06,27.06,3.2,452000000,10.298847852913,352000000,62.834055313179
1207,27.3,6.06,27.06,3.3,455000000,9.9837842008181,355000000,61.7664970787021
1208,27.3,6.06,27.06,3.4,458000000,9.6478321875901,358000000,60.7243208526031
1209,27.3,6.06,27.06,3.5,461000000,9.2907680049944,361000000,59.7042138398274
1210,27.3,6.06,27.06,3.6,463000000,8.9164855989319,363000000,58.1875423907089
1212,27.3,6.06,27.18,3.2,451000000,10.461001168533,351000000,62.693716050055
1213,27.3,6.06,27.18,3.3,454000000,10.148546091451,354000000,61.639590971092
1214,27.3,6.06,27.18,3.4,457000000,9.8143730541534,357000000,60.6084190165044
1215,27.3,6.06,27.18,3.5,460000000,9.4579275348322,360000000,59.5967664067692
1216,27.3,6.06,27.18,3.6,462000000,9.09120400781,362000000,58.116573319122
1218,27.3,6.06,27.3,3.2,450000000,10.621673162156,350000000,62.573163299661
1219,27.3,6.06,27.3,3.3,453000000,10.311909590624,353000000,61.531519437857
1220,27.3,6.06,27.3,3.4,456000000,9.9795859527405,356000000,60.5105148669435
1221,27.3,6.06,27.3,3.5,459000000,9.6238662143183,359000000,59.5066237394473
1222,27.3,6.06,27.3,3.6,461000000,9.2630243345086,361000000,58.0591255036376
1224,27.3,6.18,26.7,3.2,455000000,9.8935243048858,355000000,63.4959939207568
1225,27.3,6.18,26.7,3.3,457000000,9.5598828673499,357000000,61.7233232971089
1226,27.3,6.18,26.7,3.4,460000000,9.2255332813303,360000000,60.6677238563233
1227,27.3,6.18,26.7,3.5,463000000,8.8734957784434,363000000,59.6399677930834
1228,27.3,6.18,26.7,3.6,466000000,8.5059135116909,366000000,58.6391650742419
1230,27.3,6.18,26.82,3.2,454000000,10.052063236637,354000000,63.274642689263
1231,27.3,6.18,26.82,3.3,456000000,9.7298202613644,356000000,61.5606635570904
1232,27.3,6.18,26.82,3.4,459000000,9.3978654200678,359000000,60.5186066909938
1233,27.3,6.18,26.82,3.5,462000000,9.0468809512499,362000000,59.5014221891999
1234,27.3,6.18,26.82,3.6,465000000,8.6783656740067,365000000,58.5077903821707
1236,27.3,6.18,26.94,3.2,453000000,10.209805731427,353000000,63.081019378009
1237,27.3,6.18,26.94,3.3,455000000,9.8974633870935,355000000,61.4200057524555
1238,27.3,6.18,26.94,3.4,458000000,9.5679600118259,358000000,60.3903598738119
1239,27.3,6.18,26.94,3.5,461000000,9.2181950844084,361000000,59.3828730420654
1240,27.3,6.18,26.94,3.6,464000000,8.8491008581748,364000000,58.3958507682818
1242,27.3,6.18,27.06,3.2,451000000,10.369124280704,351000000,62.34052038289
1243,27.3,6.18,27.06,3.3,454000000,10.062950170363,354000000,61.299279282477
1244,27.3,6.18,27.06,3.4,457000000,9.735973122203,357000000,60.281090208054
1245,27.3,6.18,27.06,3.5,460000000,9.3875778245916,360000000,59.2825467103106
1246,27.3,6.18,27.06,3.6,463000000,9.0182028032767,363000000,58.3016332733917
1248,27.3,6.18,27.18,3.2,450000000,10.529084384069,350000000,62.224979578703
1249,27.3,6.18,27.18,3.3,453000000,10.226365119891,353000000,61.196661597989
1250,27.3,6.18,27.18,3.4,456000000,9.9020324224815,356000000,60.1891504430575
1251,27.3,6.18,27.18,3.5,459000000,9.5551644259317,359000000,59.1989169184617
1252,27.3,6.18,27.18,3.6,462000000,9.1857732389764,362000000,58.2236757880054
1254,27.3,6.18,27.3,3.2,449000000,10.686751612332,349000000,62.126562311429
1255,27.3,6.18,27.3,3.3,452000000,10.387714924275,352000000,61.110501372882
1256,27.3,6.18,27.3,3.4,455000000,10.06621703563,355000000,60.113072321383
1257,27.3,6.18,27.3,3.5,458000000,9.7210694145672,358000000,59.1306462225072
1258,27.3,6.18,27.3,3.6,461000000,9.3519190393267,361000000,58.1607157969677
1260,27.3,6.3,26.7,3.2,454000000,9.9923963215825,354000000,62.9365719939285
1261,27.3,6.3,26.7,3.3,457000000,9.6549596572256,357000000,61.8292619477636
1262,27.3,6.3,26.7,3.4,459000000,9.2986384253253,359000000,60.1723236729223
1263,27.3,6.3,26.7,3.5,462000000,8.9542664262725,362000000,59.1670224997635
1264,27.3,6.3,26.7,3.6,465000000,8.593316635994,365000000,58.185567568803
1266,27.3,6.3,26.82,3.2,453000000,10.152331714336,353000000,62.751043878576
1267,27.3,6.3,26.82,3.3,456000000,9.8161725351246,356000000,61.6580406013496
1268,27.3,6.3,26.82,3.4,458000000,9.4707952674072,358000000,60.0509533482692
1269,27.3,6.3,26.82,3.5,461000000,9.1284288198286,361000000,59.0558880503456
1270,27.3,6.3,26.82,3.6,464000000,8.7676768681469,364000000,58.0815976060929
1272,27.3,6.3,26.94,3.2,452000000,10.311356407253,352000000,62.590269158838
1273,27.3,6.3,26.94,3.3,455000000,9.9762761367531,355000000,61.5100090145321
1274,27.3,6.3,26.94,3.4,457000000,9.6402276228053,357000000,59.9478874770073
1275,27.3,6.3,26.94,3.5,460000000,9.3000614973917,360000000,58.9623562598227
1276,27.3,6.3,26.94,3.6,463000000,8.9398506456287,363000000,57.9947815936107
1278,27.3,6.3,27.06,3.2,451000000,10.469796426202,351000000,62.45217768118
1279,27.3,6.3,27.06,3.3,454000000,10.1356093652,354000000,61.383297503351
1280,27.3,6.3,27.06,3.4,456000000,9.8069988310055,356000000,59.8614111262375
1281,27.3,6.3,27.06,3.5,459000000,9.4692438609482,359000000,58.8848416249432
1282,27.3,6.3,27.06,3.6,462000000,9.1098931724321,362000000,57.9236075145961
1284,27.3,6.3,27.18,3.2,450000000,10.627942507831,350000000,62.334998280393
1285,27.3,6.3,27.18,3.3,453000000,10.294496275848,353000000,61.27632300478
1286,27.3,6.3,27.18,3.4,455000000,9.9711120473987,355000000,59.7899769517387
1287,27.3,6.3,27.18,3.5,458000000,9.6360238353797,358000000,58.8219369353677
1288,27.3,6.3,27.18,3.6,461000000,9.2778552714132,361000000,57.8667536128092
1290,27.3,6.3,27.3,3.2,449000000,10.786029133243,349000000,62.237178443675
1291,27.3,6.3,27.3,3.3,452000000,10.453229407465,352000000,61.187719982362
1292,27.3,6.3,27.3,3.4,454000000,10.132483578711,354000000,59.732141148175
1293,27.3,6.3,27.3,3.5,457000000,9.8003958522537,357000000,58.7723573932897
1294,27.3,6.3,27.3,3.6,460000000,9.4437656799151,360000000,57.8230397381651
